run_id,condition,phase,language,word_id,cue_type,cue_prefix,cue_gloss,expected_surface,rank_of_expected,topk_surfaces,resonance_expected,resonance_top1,resonance_top2,margin,success_topk
RUN_1768052885,C1_JP,4,JP,14,fusion,のむ,drink,のむ,1,"['のむ', 'ながい', 'くる', 'ちいさい', 'でる']",0.7930594760021056,0.7930594760021055,0.06294246786833774,0.7301170081337678,True
RUN_1768052885,C1_JP,4,JP,15,fusion,みる,see,みる,1,"['みる', 'みず', 'ふるい', 'くる', 'でる']",0.8275763942743715,0.8275763942743718,0.22222900184626532,0.6053473924281065,True
RUN_1768052885,C1_JP,4,JP,16,fusion,いく,go,いく,1,"['いく', 'すくない', 'いのち', 'やま', 'はやい']",0.8026706894820755,0.8026706894820752,0.12654435022164662,0.6761263392604286,True
RUN_1768052885,C1_JP,4,JP,17,fusion,くる,come,くる,1,"['くる', 'でる', 'みる', 'ふるい', 'ひと']",0.8191475762421649,0.8191475762421647,0.2540808004165226,0.5650667758256421,True
RUN_1768052885,C1_JP,4,JP,18,fusion,はい,enter,はいる,1,"['はいる', 'はやい', 'やま', 'ちいさい', 'たべる']",0.7624074783321166,0.7624074783321165,0.16167807691040453,0.6007294014217119,True
RUN_1768052885,C1_JP,4,JP,19,fusion,でる,exit,でる,1,"['でる', 'くる', 'ふるい', 'みる', 'ひと']",0.8119402635642434,0.8119402635642435,0.22906582295610378,0.5828744406081398,True
RUN_1768052885,C1_JP,4,JP,20,fusion,おお,big,おおきい,1,"['おおきい', 'おおい', 'うみ', 'はいる', 'うえ']",0.6701540852827823,0.6701540852827822,0.2765125027041312,0.393641582578651,True
RUN_1768052885,C1_JP,4,JP,21,fusion,ちい,small,ちいさい,1,"['ちいさい', 'はいる', 'うえ', 'みる', 'ひ']",0.680108126922988,0.680108126922988,0.15923056623149787,0.5208775606914902,True
RUN_1768052885,C1_JP,4,JP,22,fusion,なが,long,ながい,1,"['ながい', 'ひ', 'つき', 'うえ', 'たかい']",0.7336512787156149,0.7336512787156151,0.0841239450625184,0.6495273336530967,True
RUN_1768052885,C1_JP,4,JP,23,fusion,たか,high,たかい,1,"['たかい', 'たべる', 'ひかり', 'べんきょう', 'でる']",0.7226670997815116,0.7226670997815118,0.16971666115931652,0.5529504386221953,True
RUN_1768052885,C1_JP,4,JP,24,fusion,あた,new,あたらしい,1,"['あたらしい', 'した', 'すくない', 'うみ', 'はやい']",0.6625570160220144,0.6625570160220142,0.2593619665001206,0.4031950495218936,True
RUN_1768052885,C1_JP,4,JP,25,fusion,ふる,old,ふるい,1,"['ふるい', 'みる', 'でる', 'くる', 'ひと']",0.7040006094427651,0.7040006094427653,0.2623937530549375,0.4416068563878278,True
RUN_1768052885,C1_JP,4,JP,26,fusion,はや,early,はやい,1,"['はやい', 'はいる', 'いく', 'うえ', 'くる']",0.7195868516849849,0.719586851684985,0.16594704918771852,0.5536398024972665,True
RUN_1768052885,C1_JP,4,JP,27,fusion,おお,many,おおい,1,"['おおい', 'おおきい', 'うえ', 'ひと', 'たべる']",0.7000886076014883,0.7000886076014883,0.24251652079907832,0.45757208680240996,True
RUN_1768052885,C1_JP,4,JP,28,fusion,すく,few,すくない,1,"['すくない', 'いく', 'あたらしい', 'べんきょう', 'いのち']",0.7299955990576089,0.7299955990576089,0.219844505275404,0.5101510937822049,True
RUN_1768052885,C1_JP,4,JP,29,fusion,うえ,up,うえ,1,"['うえ', 'うみ', 'みず', 'はやい', 'おおい']",0.8255892600078488,0.8255892600078488,0.19134191320232685,0.634247346805522,True
RUN_1768052885,C1_JP,4,JP,30,fusion,した,down,した,1,"['した', 'あたらしい', 'うえ', 'ひ', 'べんきょう']",0.8147372048711048,0.8147372048711048,0.10008869532284766,0.7146485095482571,True
RUN_1768052885,C2_EN,3,EN,31,prefix,li,,light,2,"['life', 'light', 'high', 'river', 'big']",0.01026929512126071,0.40421022261908535,0.3454883656624919,0.05872185695659343,True
RUN_1768052885,C2_EN,3,EN,32,prefix,wa,,water,1,"['water', 'many', 'eat', 'early', 'drink']",0.009637212613568912,0.3278853858552055,0.2276710243853303,0.1002143614698752,True
RUN_1768052885,C2_EN,3,EN,33,prefix,fi,,fire,1,"['fire', 'big', 'high', 'life', 'light']",0.01391664098835454,0.4325786230159644,0.27769319147933486,0.15488543153662954,True
RUN_1768052885,C2_EN,3,EN,34,prefix,mo,,moon,1,"['moon', 'go', 'mountain', 'long', 'many']",0.013802718225123758,0.4535334850175593,0.3087059023558691,0.1448275826616902,True
RUN_1768052885,C2_EN,3,EN,35,prefix,sk,,sky,1,"['sky', 'sea', 'see', 'study', 'small']",0.014064535893808634,0.4394071447517652,0.26049059878857606,0.17891654596318912,True
RUN_1768052885,C2_EN,3,EN,36,prefix,mo,,mountain,3,"['moon', 'go', 'mountain', 'long', 'many']",0.007929128720821828,0.4535334850175593,0.3087059023558691,0.1448275826616902,True
RUN_1768052885,C2_EN,3,EN,37,prefix,ri,,river,1,"['river', 'big', 'life', 'fire', 'light']",0.011309318909284882,0.3744980881094724,0.24362374875397566,0.13087433935549672,True
RUN_1768052885,C2_EN,3,EN,38,prefix,se,,sea,2,"['see', 'sea', 'new', 'person', 'sky']",0.014516585188131741,0.4792589427935829,0.47312550470673476,0.006133438086848131,True
RUN_1768052885,C2_EN,3,EN,39,prefix,pe,,person,1,"['person', 'sea', 'see', 'new', 'few']",0.011842701368715795,0.37894103750418157,0.3183234196348497,0.06061761786933184,True
RUN_1768052885,C2_EN,3,EN,40,prefix,ch,,child,1,"['child', 'come', 'many', 'high', 'new']",0.011459884482584247,0.37827118508167124,0.19774580432069738,0.18052538076097385,True
RUN_1768052885,C2_EN,3,EN,41,prefix,st,,study,1,"['study', 'sea', 'see', 'small', 'sky']",0.010652767542196021,0.33895385838972997,0.21501512627041613,0.12393873211931383,True
RUN_1768052885,C2_EN,3,EN,42,prefix,li,,life,1,"['life', 'light', 'high', 'river', 'big']",0.012014743417325238,0.40421022261908535,0.3454883656624919,0.05872185695659343,True
RUN_1768052885,C2_EN,3,EN,43,prefix,ea,,eat,1,"['eat', 'early', 'many', 'enter', 'exit']",0.013572933556233763,0.4498907912569113,0.37867189070157375,0.07121890055533753,True
RUN_1768052885,C2_EN,3,EN,44,prefix,dr,,drink,1,"['drink', 'down', 'up', 'many', 'eat']",0.01070815290894626,0.33129669727296485,0.15162037310482737,0.17967632416813747,True
RUN_1768052885,C2_EN,3,EN,45,prefix,se,,see,1,"['see', 'sea', 'new', 'person', 'sky']",0.014704773260002977,0.4792589427935829,0.47312550470673476,0.006133438086848131,True
RUN_1768052885,C2_EN,3,EN,46,prefix,go,,go,1,"['go', 'moon', 'down', 'come', 'long']",0.017139075079893564,0.5549211179323986,0.27697009941010037,0.27795101852229825,True
RUN_1768052885,C2_EN,3,EN,47,prefix,co,,come,1,"['come', 'go', 'moon', 'long', 'down']",0.012740415976031986,0.40580482237488275,0.30712017418265264,0.0986846481922301,True
RUN_1768052885,C2_EN,3,EN,48,prefix,en,,enter,1,"['enter', 'early', 'exit', 'eat', 'few']",0.011843912847888868,0.3795247418940282,0.23318105608261785,0.14634368581141033,True
RUN_1768052885,C2_EN,3,EN,49,prefix,ex,,exit,1,"['exit', 'eat', 'early', 'enter', 'down']",0.012838502394506878,0.4163951638439438,0.21980382123224262,0.1965913426117012,True
RUN_1768052885,C2_EN,3,EN,50,prefix,bi,,big,1,"['big', 'life', 'high', 'light', 'river']",0.01658381813124013,0.5088816565385574,0.2679533604088003,0.24092829612975714,True
RUN_1768052885,C2_EN,3,EN,51,prefix,sm,,small,1,"['small', 'sea', 'see', 'study', 'sky']",0.011162590401506037,0.3585523785369983,0.23254185197293706,0.12601052656406123,True
