run_id,timestamp,variant_dim,length_L,seq_id,target_seq,pred_seq,exact_match,edit_dist,near_miss,avg_margin,min_margin,valid_margin_pct,status
RUN_256_2_SEQ_2_0857,20260105_073759,256,2,SEQ_2_0857,CS,CS,1,0,0,0.037608,0.032733,1.00,PASS
RUN_256_2_SEQ_2_0858,20260105_073759,256,2,SEQ_2_0858,CH,CH,1,0,0,0.036002,0.032800,1.00,PASS
RUN_256_2_SEQ_2_0859,20260105_073759,256,2,SEQ_2_0859,ST,ST,1,0,0,0.035810,0.030548,1.00,PASS
RUN_256_2_SEQ_2_0860,20260105_073759,256,2,SEQ_2_0860,KD,KD,1,0,0,0.037331,0.035981,1.00,PASS
RUN_256_2_SEQ_2_0861,20260105_073759,256,2,SEQ_2_0861,HH,HH,1,0,0,0.034484,0.033432,1.00,PASS
RUN_256_2_SEQ_2_0862,20260105_073759,256,2,SEQ_2_0862,BK,BK,1,0,0,0.033449,0.032097,1.00,PASS
RUN_256_2_SEQ_2_0863,20260105_073759,256,2,SEQ_2_0863,WV,WV,1,0,0,0.034626,0.034598,1.00,PASS
RUN_256_2_SEQ_2_0864,20260105_073759,256,2,SEQ_2_0864,MC,MC,1,0,0,0.039228,0.031282,1.00,PASS
RUN_256_2_SEQ_2_0865,20260105_073759,256,2,SEQ_2_0865,YT,YT,1,0,0,0.029117,0.023685,1.00,PASS
RUN_256_2_SEQ_2_0866,20260105_073759,256,2,SEQ_2_0866,UH,UH,1,0,0,0.037176,0.030990,1.00,PASS
RUN_256_2_SEQ_2_0867,20260105_073759,256,2,SEQ_2_0867,WK,WK,1,0,0,0.032024,0.030564,1.00,PASS
RUN_256_2_SEQ_2_0868,20260105_073759,256,2,SEQ_2_0868,HO,HO,1,0,0,0.036069,0.034050,1.00,PASS
RUN_256_2_SEQ_2_0869,20260105_073759,256,2,SEQ_2_0869,UI,UI,1,0,0,0.034650,0.027260,1.00,PASS
RUN_256_2_SEQ_2_0870,20260105_073759,256,2,SEQ_2_0870,DF,DF,1,0,0,0.034167,0.032465,1.00,PASS
RUN_256_2_SEQ_2_0871,20260105_073759,256,2,SEQ_2_0871,RN,RN,1,0,0,0.034796,0.032807,1.00,PASS
RUN_256_2_SEQ_2_0872,20260105_073759,256,2,SEQ_2_0872,RC,RC,1,0,0,0.032118,0.031633,1.00,PASS
RUN_256_2_SEQ_2_0873,20260105_073759,256,2,SEQ_2_0873,MY,MY,1,0,0,0.039996,0.036172,1.00,PASS
RUN_256_2_SEQ_2_0874,20260105_073759,256,2,SEQ_2_0874,WB,WB,1,0,0,0.030659,0.030530,1.00,PASS
RUN_256_2_SEQ_2_0875,20260105_073759,256,2,SEQ_2_0875,QL,QL,1,0,0,0.030781,0.029021,1.00,PASS
RUN_256_2_SEQ_2_0876,20260105_073759,256,2,SEQ_2_0876,MS,MS,1,0,0,0.039339,0.036397,1.00,PASS
RUN_256_2_SEQ_2_0877,20260105_073759,256,2,SEQ_2_0877,MO,MO,1,0,0,0.041523,0.036561,1.00,PASS
RUN_256_2_SEQ_2_0878,20260105_073759,256,2,SEQ_2_0878,ZV,ZV,1,0,0,0.037338,0.034129,1.00,PASS
RUN_256_2_SEQ_2_0879,20260105_073759,256,2,SEQ_2_0879,ZE,ZE,1,0,0,0.032248,0.030733,1.00,PASS
RUN_256_2_SEQ_2_0880,20260105_073759,256,2,SEQ_2_0880,ES,ES,1,0,0,0.037793,0.035304,1.00,PASS
RUN_256_2_SEQ_2_0881,20260105_073759,256,2,SEQ_2_0881,ZZ,ZZ,1,0,0,0.035925,0.034848,1.00,PASS
RUN_256_2_SEQ_2_0882,20260105_073759,256,2,SEQ_2_0882,HX,HX,1,0,0,0.036588,0.035594,1.00,PASS
RUN_256_2_SEQ_2_0883,20260105_073759,256,2,SEQ_2_0883,EE,EE,1,0,0,0.027956,0.027671,1.00,PASS
RUN_256_2_SEQ_2_0884,20260105_073759,256,2,SEQ_2_0884,RB,RB,1,0,0,0.031283,0.030220,1.00,PASS
RUN_256_2_SEQ_2_0885,20260105_073759,256,2,SEQ_2_0885,BB,BB,1,0,0,0.031290,0.026446,1.00,PASS
RUN_256_2_SEQ_2_0886,20260105_073759,256,2,SEQ_2_0886,BA,BA,1,0,0,0.031101,0.029525,1.00,PASS
RUN_256_2_SEQ_2_0887,20260105_073759,256,2,SEQ_2_0887,HR,HR,1,0,0,0.036410,0.035373,1.00,PASS
RUN_256_2_SEQ_2_0888,20260105_073759,256,2,SEQ_2_0888,HJ,HJ,1,0,0,0.033860,0.031887,1.00,PASS
RUN_256_2_SEQ_2_0889,20260105_073759,256,2,SEQ_2_0889,KY,KY,1,0,0,0.035109,0.033697,1.00,PASS
RUN_256_2_SEQ_2_0890,20260105_073759,256,2,SEQ_2_0890,VX,VX,1,0,0,0.035981,0.034631,1.00,PASS
RUN_256_2_SEQ_2_0891,20260105_073759,256,2,SEQ_2_0891,PD,PD,1,0,0,0.034622,0.030838,1.00,PASS
RUN_256_2_SEQ_2_0892,20260105_073759,256,2,SEQ_2_0892,UO,UO,1,0,0,0.039838,0.035837,1.00,PASS
RUN_256_2_SEQ_2_0893,20260105_073759,256,2,SEQ_2_0893,CY,CY,1,0,0,0.035615,0.028449,1.00,PASS
RUN_256_2_SEQ_2_0894,20260105_073759,256,2,SEQ_2_0894,DL,DL,1,0,0,0.037916,0.037506,1.00,PASS
RUN_256_2_SEQ_2_0895,20260105_073759,256,2,SEQ_2_0895,QP,QP,1,0,0,0.033047,0.032110,1.00,PASS
RUN_256_2_SEQ_2_0896,20260105_073759,256,2,SEQ_2_0896,HM,HM,1,0,0,0.031904,0.031482,1.00,PASS
RUN_256_2_SEQ_2_0897,20260105_073759,256,2,SEQ_2_0897,YC,YC,1,0,0,0.033117,0.032828,1.00,PASS
RUN_256_2_SEQ_2_0898,20260105_073759,256,2,SEQ_2_0898,CC,CC,1,0,0,0.033455,0.032079,1.00,PASS
RUN_256_2_SEQ_2_0899,20260105_073759,256,2,SEQ_2_0899,RQ,RQ,1,0,0,0.032572,0.031077,1.00,PASS
RUN_256_2_SEQ_2_0900,20260105_073759,256,2,SEQ_2_0900,BX,BX,1,0,0,0.035351,0.032668,1.00,PASS
RUN_256_2_SEQ_2_0901,20260105_073759,256,2,SEQ_2_0901,IM,IM,1,0,0,0.036086,0.032692,1.00,PASS
RUN_256_2_SEQ_2_0902,20260105_073759,256,2,SEQ_2_0902,FH,FH,1,0,0,0.032397,0.029652,1.00,PASS
RUN_256_2_SEQ_2_0903,20260105_073759,256,2,SEQ_2_0903,GH,GH,1,0,0,0.035978,0.033624,1.00,PASS
RUN_256_2_SEQ_2_0904,20260105_073759,256,2,SEQ_2_0904,KN,KN,1,0,0,0.034644,0.033582,1.00,PASS
RUN_256_2_SEQ_2_0905,20260105_073759,256,2,SEQ_2_0905,XV,XV,1,0,0,0.034933,0.034515,1.00,PASS
RUN_256_2_SEQ_2_0906,20260105_073759,256,2,SEQ_2_0906,EP,EP,1,0,0,0.033931,0.032216,1.00,PASS
RUN_256_2_SEQ_2_0907,20260105_073759,256,2,SEQ_2_0907,IK,IK,1,0,0,0.036536,0.032045,1.00,PASS
RUN_256_2_SEQ_2_0908,20260105_073759,256,2,SEQ_2_0908,FX,FX,1,0,0,0.034132,0.033409,1.00,PASS
RUN_256_2_SEQ_2_0909,20260105_073759,256,2,SEQ_2_0909,ER,ER,1,0,0,0.034524,0.028574,1.00,PASS
RUN_256_2_SEQ_2_0910,20260105_073759,256,2,SEQ_2_0910,JY,JY,1,0,0,0.033698,0.030149,1.00,PASS
RUN_256_2_SEQ_2_0911,20260105_073759,256,2,SEQ_2_0911,PS,PS,1,0,0,0.036707,0.031931,1.00,PASS
RUN_256_2_SEQ_2_0912,20260105_073759,256,2,SEQ_2_0912,PN,PN,1,0,0,0.032234,0.026065,1.00,PASS
RUN_256_2_SEQ_2_0913,20260105_073759,256,2,SEQ_2_0913,EH,EH,1,0,0,0.031129,0.028926,1.00,PASS
RUN_256_2_SEQ_2_0914,20260105_073759,256,2,SEQ_2_0914,ZI,ZI,1,0,0,0.028005,0.026636,1.00,PASS
RUN_256_2_SEQ_2_0915,20260105_073759,256,2,SEQ_2_0915,SL,SL,1,0,0,0.036106,0.034831,1.00,PASS
RUN_256_2_SEQ_2_0916,20260105_073759,256,2,SEQ_2_0916,PN,PN,1,0,0,0.032234,0.026065,1.00,PASS
RUN_256_2_SEQ_2_0917,20260105_073759,256,2,SEQ_2_0917,BB,BB,1,0,0,0.031290,0.026446,1.00,PASS
RUN_256_2_SEQ_2_0918,20260105_073759,256,2,SEQ_2_0918,XH,XH,1,0,0,0.031108,0.030349,1.00,PASS
RUN_256_2_SEQ_2_0919,20260105_073759,256,2,SEQ_2_0919,WM,WM,1,0,0,0.033077,0.029508,1.00,PASS
RUN_256_2_SEQ_2_0920,20260105_073759,256,2,SEQ_2_0920,YA,YA,1,0,0,0.032115,0.027139,1.00,PASS
RUN_256_2_SEQ_2_0921,20260105_073759,256,2,SEQ_2_0921,CG,CG,1,0,0,0.035337,0.029782,1.00,PASS
RUN_256_2_SEQ_2_0922,20260105_073759,256,2,SEQ_2_0922,CF,CF,1,0,0,0.033684,0.029557,1.00,PASS
RUN_256_2_SEQ_2_0923,20260105_073759,256,2,SEQ_2_0923,LA,LA,1,0,0,0.034138,0.034067,1.00,PASS
RUN_256_2_SEQ_2_0924,20260105_073759,256,2,SEQ_2_0924,GS,GS,1,0,0,0.038605,0.034883,1.00,PASS
RUN_256_2_SEQ_2_0925,20260105_073759,256,2,SEQ_2_0925,HP,HP,1,0,0,0.037851,0.035145,1.00,PASS
RUN_256_2_SEQ_2_0926,20260105_073759,256,2,SEQ_2_0926,IH,IH,1,0,0,0.033653,0.031797,1.00,PASS
RUN_256_2_SEQ_2_0927,20260105_073759,256,2,SEQ_2_0927,YC,YC,1,0,0,0.033117,0.032828,1.00,PASS
RUN_256_2_SEQ_2_0928,20260105_073759,256,2,SEQ_2_0928,HH,HH,1,0,0,0.034484,0.033432,1.00,PASS
RUN_256_2_SEQ_2_0929,20260105_073759,256,2,SEQ_2_0929,UW,UW,1,0,0,0.042307,0.041807,1.00,PASS
RUN_256_2_SEQ_2_0930,20260105_073759,256,2,SEQ_2_0930,LD,LD,1,0,0,0.033998,0.031857,1.00,PASS
RUN_256_2_SEQ_2_0931,20260105_073759,256,2,SEQ_2_0931,OP,OP,1,0,0,0.035152,0.030856,1.00,PASS
RUN_256_2_SEQ_2_0932,20260105_073759,256,2,SEQ_2_0932,HB,HB,1,0,0,0.034548,0.030934,1.00,PASS
RUN_256_2_SEQ_2_0933,20260105_073759,256,2,SEQ_2_0933,TO,TO,1,0,0,0.038191,0.037375,1.00,PASS
RUN_256_2_SEQ_2_0934,20260105_073759,256,2,SEQ_2_0934,SH,SH,1,0,0,0.033618,0.032165,1.00,PASS
RUN_256_2_SEQ_2_0935,20260105_073759,256,2,SEQ_2_0935,EO,EO,1,0,0,0.034448,0.030192,1.00,PASS
RUN_256_2_SEQ_2_0936,20260105_073759,256,2,SEQ_2_0936,YR,YR,1,0,0,0.038494,0.034609,1.00,PASS
RUN_256_2_SEQ_2_0937,20260105_073759,256,2,SEQ_2_0937,IR,IR,1,0,0,0.035143,0.033912,1.00,PASS
RUN_256_2_SEQ_2_0938,20260105_073759,256,2,SEQ_2_0938,UV,UV,1,0,0,0.032333,0.028443,1.00,PASS
RUN_256_2_SEQ_2_0939,20260105_073759,256,2,SEQ_2_0939,OU,OU,1,0,0,0.032744,0.032602,1.00,PASS
RUN_256_2_SEQ_2_0940,20260105_073759,256,2,SEQ_2_0940,GL,GL,1,0,0,0.035665,0.035555,1.00,PASS
RUN_256_2_SEQ_2_0941,20260105_073759,256,2,SEQ_2_0941,SU,SU,1,0,0,0.033972,0.031398,1.00,PASS
RUN_256_2_SEQ_2_0942,20260105_073759,256,2,SEQ_2_0942,FO,FO,1,0,0,0.033161,0.031822,1.00,PASS
RUN_256_2_SEQ_2_0943,20260105_073759,256,2,SEQ_2_0943,MQ,MQ,1,0,0,0.035394,0.029313,1.00,PASS
RUN_256_2_SEQ_2_0944,20260105_073759,256,2,SEQ_2_0944,KU,KU,1,0,0,0.034554,0.029244,1.00,PASS
RUN_256_2_SEQ_2_0945,20260105_073759,256,2,SEQ_2_0945,TT,TT,1,0,0,0.031489,0.030369,1.00,PASS
RUN_256_2_SEQ_2_0946,20260105_073759,256,2,SEQ_2_0946,PX,PX,1,0,0,0.034155,0.030492,1.00,PASS
RUN_256_2_SEQ_2_0947,20260105_073759,256,2,SEQ_2_0947,SM,SM,1,0,0,0.034041,0.031258,1.00,PASS
RUN_256_2_SEQ_2_0948,20260105_073759,256,2,SEQ_2_0948,ZZ,ZZ,1,0,0,0.035925,0.034848,1.00,PASS
RUN_256_2_SEQ_2_0949,20260105_073759,256,2,SEQ_2_0949,KW,KW,1,0,0,0.037240,0.031807,1.00,PASS
RUN_256_2_SEQ_2_0950,20260105_073759,256,2,SEQ_2_0950,AR,AR,1,0,0,0.040680,0.037842,1.00,PASS
RUN_256_2_SEQ_2_0951,20260105_073759,256,2,SEQ_2_0951,GW,GW,1,0,0,0.037024,0.031721,1.00,PASS
RUN_256_2_SEQ_2_0952,20260105_073759,256,2,SEQ_2_0952,UW,UW,1,0,0,0.042307,0.041807,1.00,PASS
RUN_256_2_SEQ_2_0953,20260105_073759,256,2,SEQ_2_0953,AK,AK,1,0,0,0.036860,0.026947,1.00,PASS
RUN_256_2_SEQ_2_0954,20260105_073759,256,2,SEQ_2_0954,IU,IU,1,0,0,0.033693,0.031857,1.00,PASS
RUN_256_2_SEQ_2_0955,20260105_073759,256,2,SEQ_2_0955,VM,VM,1,0,0,0.033104,0.027869,1.00,PASS
RUN_256_2_SEQ_2_0956,20260105_073759,256,2,SEQ_2_0956,TU,TU,1,0,0,0.037378,0.031308,1.00,PASS
RUN_256_2_SEQ_2_0957,20260105_073759,256,2,SEQ_2_0957,IH,IH,1,0,0,0.033653,0.031797,1.00,PASS
RUN_256_2_SEQ_2_0958,20260105_073759,256,2,SEQ_2_0958,DW,DW,1,0,0,0.036641,0.031116,1.00,PASS
RUN_256_2_SEQ_2_0959,20260105_073759,256,2,SEQ_2_0959,XR,XR,1,0,0,0.036308,0.036173,1.00,PASS
RUN_256_2_SEQ_2_0960,20260105_073759,256,2,SEQ_2_0960,LB,LB,1,0,0,0.034596,0.029509,1.00,PASS
RUN_256_2_SEQ_2_0961,20260105_073759,256,2,SEQ_2_0961,MP,MP,1,0,0,0.039627,0.035077,1.00,PASS
RUN_256_2_SEQ_2_0962,20260105_073759,256,2,SEQ_2_0962,CV,CV,1,0,0,0.036260,0.030620,1.00,PASS
RUN_256_2_SEQ_2_0963,20260105_073759,256,2,SEQ_2_0963,GK,GK,1,0,0,0.032860,0.032811,1.00,PASS
RUN_256_2_SEQ_2_0964,20260105_073759,256,2,SEQ_2_0964,DY,DY,1,0,0,0.037526,0.033997,1.00,PASS
RUN_256_2_SEQ_2_0965,20260105_073759,256,2,SEQ_2_0965,OU,OU,1,0,0,0.032744,0.032602,1.00,PASS
RUN_256_2_SEQ_2_0966,20260105_073759,256,2,SEQ_2_0966,XR,XR,1,0,0,0.036308,0.036173,1.00,PASS
RUN_256_2_SEQ_2_0967,20260105_073759,256,2,SEQ_2_0967,VA,VA,1,0,0,0.033450,0.032360,1.00,PASS
RUN_256_2_SEQ_2_0968,20260105_073759,256,2,SEQ_2_0968,AY,AY,1,0,0,0.039212,0.036738,1.00,PASS
RUN_256_2_SEQ_2_0969,20260105_073759,256,2,SEQ_2_0969,VZ,VZ,1,0,0,0.033605,0.027661,1.00,PASS
RUN_256_2_SEQ_2_0970,20260105_073759,256,2,SEQ_2_0970,DZ,DZ,1,0,0,0.035874,0.035629,1.00,PASS
RUN_256_2_SEQ_2_0971,20260105_073759,256,2,SEQ_2_0971,OT,OT,1,0,0,0.034365,0.028979,1.00,PASS
RUN_256_2_SEQ_2_0972,20260105_073759,256,2,SEQ_2_0972,PF,PF,1,0,0,0.035888,0.031964,1.00,PASS
RUN_256_2_SEQ_2_0973,20260105_073759,256,2,SEQ_2_0973,RZ,RZ,1,0,0,0.038379,0.036290,1.00,PASS
RUN_256_2_SEQ_2_0974,20260105_073759,256,2,SEQ_2_0974,YI,YI,1,0,0,0.033467,0.031849,1.00,PASS
RUN_256_2_SEQ_2_0975,20260105_073759,256,2,SEQ_2_0975,KC,KC,1,0,0,0.032583,0.031623,1.00,PASS
RUN_256_2_SEQ_2_0976,20260105_073759,256,2,SEQ_2_0976,PQ,PQ,1,0,0,0.034373,0.030122,1.00,PASS
RUN_256_2_SEQ_2_0977,20260105_073759,256,2,SEQ_2_0977,MP,MP,1,0,0,0.039627,0.035077,1.00,PASS
RUN_256_2_SEQ_2_0978,20260105_073759,256,2,SEQ_2_0978,FX,FX,1,0,0,0.034132,0.033409,1.00,PASS
RUN_256_2_SEQ_2_0979,20260105_073759,256,2,SEQ_2_0979,TN,TN,1,0,0,0.037482,0.035418,1.00,PASS
RUN_256_2_SEQ_2_0980,20260105_073759,256,2,SEQ_2_0980,TK,TK,1,0,0,0.034675,0.029739,1.00,PASS
RUN_256_2_SEQ_2_0981,20260105_073759,256,2,SEQ_2_0981,YR,YR,1,0,0,0.038494,0.034609,1.00,PASS
RUN_256_2_SEQ_2_0982,20260105_073759,256,2,SEQ_2_0982,GS,GS,1,0,0,0.038605,0.034883,1.00,PASS
RUN_256_2_SEQ_2_0983,20260105_073759,256,2,SEQ_2_0983,UH,UH,1,0,0,0.037176,0.030990,1.00,PASS
RUN_256_2_SEQ_2_0984,20260105_073759,256,2,SEQ_2_0984,OI,OI,1,0,0,0.031123,0.028700,1.00,PASS
RUN_256_2_SEQ_2_0985,20260105_073759,256,2,SEQ_2_0985,CG,CG,1,0,0,0.035337,0.029782,1.00,PASS
RUN_256_2_SEQ_2_0986,20260105_073759,256,2,SEQ_2_0986,VH,VH,1,0,0,0.035559,0.033364,1.00,PASS
RUN_256_2_SEQ_2_0987,20260105_073759,256,2,SEQ_2_0987,NM,NM,1,0,0,0.034188,0.030110,1.00,PASS
RUN_256_2_SEQ_2_0988,20260105_073759,256,2,SEQ_2_0988,MJ,MJ,1,0,0,0.040395,0.035939,1.00,PASS
RUN_256_2_SEQ_2_0989,20260105_073759,256,2,SEQ_2_0989,VH,VH,1,0,0,0.035559,0.033364,1.00,PASS
RUN_256_2_SEQ_2_0990,20260105_073759,256,2,SEQ_2_0990,CV,CV,1,0,0,0.036260,0.030620,1.00,PASS
RUN_256_2_SEQ_2_0991,20260105_073759,256,2,SEQ_2_0991,SL,SL,1,0,0,0.036106,0.034831,1.00,PASS
RUN_256_2_SEQ_2_0992,20260105_073759,256,2,SEQ_2_0992,MI,MI,1,0,0,0.037752,0.027428,1.00,PASS
RUN_256_2_SEQ_2_0993,20260105_073759,256,2,SEQ_2_0993,DU,DU,1,0,0,0.032584,0.029078,1.00,PASS
RUN_256_2_SEQ_2_0994,20260105_073759,256,2,SEQ_2_0994,HV,HV,1,0,0,0.038302,0.037748,1.00,PASS
RUN_256_2_SEQ_2_0995,20260105_073759,256,2,SEQ_2_0995,CT,CT,1,0,0,0.035891,0.028678,1.00,PASS
RUN_256_2_SEQ_2_0996,20260105_073759,256,2,SEQ_2_0996,QG,QG,1,0,0,0.034805,0.034670,1.00,PASS
RUN_256_2_SEQ_2_0997,20260105_073759,256,2,SEQ_2_0997,KA,KA,1,0,0,0.039574,0.039115,1.00,PASS
RUN_256_2_SEQ_2_0998,20260105_073759,256,2,SEQ_2_0998,OZ,OZ,1,0,0,0.030873,0.028579,1.00,PASS
RUN_256_2_SEQ_2_0999,20260105_073759,256,2,SEQ_2_0999,OI,OI,1,0,0,0.031123,0.028700,1.00,PASS
RUN_256_3_SEQ_3_0000,20260105_073759,256,3,SEQ_3_0000,XLM,XLM,1,0,0,0.028959,0.024220,1.00,PASS
RUN_256_3_SEQ_3_0001,20260105_073759,256,3,SEQ_3_0001,EYL,EYL,1,0,0,0.028690,0.025916,1.00,PASS
RUN_256_3_SEQ_3_0002,20260105_073759,256,3,SEQ_3_0002,QRD,QRD,1,0,0,0.028288,0.027074,1.00,PASS
RUN_256_3_SEQ_3_0003,20260105_073759,256,3,SEQ_3_0003,KHO,KHO,1,0,0,0.026337,0.021137,1.00,PASS
RUN_256_3_SEQ_3_0004,20260105_073759,256,3,SEQ_3_0004,DIO,DIO,1,0,0,0.025868,0.021785,1.00,PASS
RUN_256_3_SEQ_3_0005,20260105_073759,256,3,SEQ_3_0005,HED,HED,1,0,0,0.024066,0.021420,1.00,PASS
RUN_256_3_SEQ_3_0006,20260105_073759,256,3,SEQ_3_0006,BJM,BJM,1,0,0,0.028029,0.024161,1.00,PASS
RUN_256_3_SEQ_3_0007,20260105_073759,256,3,SEQ_3_0007,TNH,TNH,1,0,0,0.028564,0.022173,1.00,PASS
RUN_256_3_SEQ_3_0008,20260105_073759,256,3,SEQ_3_0008,FKS,FKS,1,0,0,0.020687,0.019304,1.00,PASS
RUN_256_3_SEQ_3_0009,20260105_073759,256,3,SEQ_3_0009,XKG,XKG,1,0,0,0.028448,0.026219,1.00,PASS
RUN_256_3_SEQ_3_0010,20260105_073759,256,3,SEQ_3_0010,YFP,YFP,1,0,0,0.028457,0.026036,1.00,PASS
RUN_256_3_SEQ_3_0011,20260105_073759,256,3,SEQ_3_0011,QOP,QOP,1,0,0,0.027543,0.027173,1.00,PASS
RUN_256_3_SEQ_3_0012,20260105_073759,256,3,SEQ_3_0012,JPA,JPA,1,0,0,0.028591,0.023616,1.00,PASS
RUN_256_3_SEQ_3_0013,20260105_073759,256,3,SEQ_3_0013,CMQ,CMQ,1,0,0,0.025845,0.024422,1.00,PASS
RUN_256_3_SEQ_3_0014,20260105_073759,256,3,SEQ_3_0014,OHG,OHG,1,0,0,0.023629,0.020486,1.00,PASS
RUN_256_3_SEQ_3_0015,20260105_073759,256,3,SEQ_3_0015,SLB,SLB,1,0,0,0.025646,0.022867,1.00,PASS
RUN_256_3_SEQ_3_0016,20260105_073759,256,3,SEQ_3_0016,BJP,BJP,1,0,0,0.027091,0.022465,1.00,PASS
RUN_256_3_SEQ_3_0017,20260105_073759,256,3,SEQ_3_0017,TUV,TUV,1,0,0,0.026941,0.019205,1.00,PASS
RUN_256_3_SEQ_3_0018,20260105_073759,256,3,SEQ_3_0018,PJR,PJR,1,0,0,0.029909,0.021464,1.00,PASS
RUN_256_3_SEQ_3_0019,20260105_073759,256,3,SEQ_3_0019,ADN,ADN,1,0,0,0.029353,0.025961,1.00,PASS
RUN_256_3_SEQ_3_0020,20260105_073759,256,3,SEQ_3_0020,EIX,EIX,1,0,0,0.024934,0.022783,1.00,PASS
RUN_256_3_SEQ_3_0021,20260105_073759,256,3,SEQ_3_0021,LYM,LYM,1,0,0,0.028077,0.022947,1.00,PASS
RUN_256_3_SEQ_3_0022,20260105_073759,256,3,SEQ_3_0022,LBM,LBM,1,0,0,0.029718,0.021917,1.00,PASS
RUN_256_3_SEQ_3_0023,20260105_073759,256,3,SEQ_3_0023,BSR,BSR,1,0,0,0.028093,0.023928,1.00,PASS
RUN_256_3_SEQ_3_0024,20260105_073759,256,3,SEQ_3_0024,GLR,GLR,1,0,0,0.029036,0.026610,1.00,PASS
RUN_256_3_SEQ_3_0025,20260105_073759,256,3,SEQ_3_0025,JCM,JCM,1,0,0,0.026860,0.022930,1.00,PASS
RUN_256_3_SEQ_3_0026,20260105_073759,256,3,SEQ_3_0026,QOY,QOY,1,0,0,0.026976,0.024928,1.00,PASS
RUN_256_3_SEQ_3_0027,20260105_073759,256,3,SEQ_3_0027,RIT,RIT,1,0,0,0.025411,0.023717,1.00,PASS
RUN_256_3_SEQ_3_0028,20260105_073759,256,3,SEQ_3_0028,VTD,VTD,1,0,0,0.028651,0.020959,1.00,PASS
RUN_256_3_SEQ_3_0029,20260105_073759,256,3,SEQ_3_0029,EDM,EDM,1,0,0,0.027636,0.025284,1.00,PASS
RUN_256_3_SEQ_3_0030,20260105_073759,256,3,SEQ_3_0030,LZK,LZK,1,0,0,0.024444,0.019890,1.00,PASS
RUN_256_3_SEQ_3_0031,20260105_073759,256,3,SEQ_3_0031,RLY,RLY,1,0,0,0.026649,0.017393,1.00,PASS
RUN_256_3_SEQ_3_0032,20260105_073759,256,3,SEQ_3_0032,EGT,EGT,1,0,0,0.027318,0.024662,1.00,PASS
RUN_256_3_SEQ_3_0033,20260105_073759,256,3,SEQ_3_0033,QMQ,QMQ,1,0,0,0.024937,0.021519,1.00,PASS
RUN_256_3_SEQ_3_0034,20260105_073759,256,3,SEQ_3_0034,BBB,BBB,1,0,0,0.026342,0.018717,1.00,PASS
RUN_256_3_SEQ_3_0035,20260105_073759,256,3,SEQ_3_0035,EWK,EWK,1,0,0,0.027815,0.024930,1.00,PASS
RUN_256_3_SEQ_3_0036,20260105_073759,256,3,SEQ_3_0036,ZPQ,ZPQ,1,0,0,0.028658,0.024687,1.00,PASS
RUN_256_3_SEQ_3_0037,20260105_073759,256,3,SEQ_3_0037,OET,OET,1,0,0,0.027458,0.022314,1.00,PASS
RUN_256_3_SEQ_3_0038,20260105_073759,256,3,SEQ_3_0038,QEK,QEK,1,0,0,0.024749,0.020250,1.00,PASS
RUN_256_3_SEQ_3_0039,20260105_073759,256,3,SEQ_3_0039,TKF,TKF,1,0,0,0.027292,0.023103,1.00,PASS
RUN_256_3_SEQ_3_0040,20260105_073759,256,3,SEQ_3_0040,MTX,MTX,1,0,0,0.025888,0.019240,1.00,PASS
RUN_256_3_SEQ_3_0041,20260105_073759,256,3,SEQ_3_0041,JSK,JSK,1,0,0,0.031577,0.028614,1.00,PASS
RUN_256_3_SEQ_3_0042,20260105_073759,256,3,SEQ_3_0042,QQR,QQR,1,0,0,0.028609,0.025761,1.00,PASS
RUN_256_3_SEQ_3_0043,20260105_073759,256,3,SEQ_3_0043,PWS,PWS,1,0,0,0.026896,0.023279,1.00,PASS
RUN_256_3_SEQ_3_0044,20260105_073759,256,3,SEQ_3_0044,JPA,JPA,1,0,0,0.028591,0.023616,1.00,PASS
RUN_256_3_SEQ_3_0045,20260105_073759,256,3,SEQ_3_0045,LKV,LKV,1,0,0,0.027199,0.026885,1.00,PASS
RUN_256_3_SEQ_3_0046,20260105_073759,256,3,SEQ_3_0046,DNS,DNS,1,0,0,0.027655,0.021531,1.00,PASS
RUN_256_3_SEQ_3_0047,20260105_073759,256,3,SEQ_3_0047,JZX,JZX,1,0,0,0.027478,0.025677,1.00,PASS
RUN_256_3_SEQ_3_0048,20260105_073759,256,3,SEQ_3_0048,WUA,WUA,1,0,0,0.029102,0.024383,1.00,PASS
RUN_256_3_SEQ_3_0049,20260105_073759,256,3,SEQ_3_0049,TPI,TPI,1,0,0,0.024512,0.020519,1.00,PASS
RUN_256_3_SEQ_3_0050,20260105_073759,256,3,SEQ_3_0050,UZY,UZY,1,0,0,0.030273,0.028682,1.00,PASS
RUN_256_3_SEQ_3_0051,20260105_073759,256,3,SEQ_3_0051,SSH,SSH,1,0,0,0.026961,0.024817,1.00,PASS
RUN_256_3_SEQ_3_0052,20260105_073759,256,3,SEQ_3_0052,XBS,XBS,1,0,0,0.026865,0.020749,1.00,PASS
RUN_256_3_SEQ_3_0053,20260105_073759,256,3,SEQ_3_0053,PFQ,PFQ,1,0,0,0.027828,0.023527,1.00,PASS
RUN_256_3_SEQ_3_0054,20260105_073759,256,3,SEQ_3_0054,UXT,UXT,1,0,0,0.026144,0.020045,1.00,PASS
RUN_256_3_SEQ_3_0055,20260105_073759,256,3,SEQ_3_0055,YME,YME,1,0,0,0.026597,0.025467,1.00,PASS
